sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.4161,0.3883,10.004,0.596,0.3738,9.7667,0.9968,0.187,9.7685,0.8793,0.0181,9.9676,0.5659,-0.0226,10.0081
0.2417,0.1512,9.7307,0.6407,0.343,9.9674,1.0324,-0.0331,9.7947,0.7774,-0.1698,9.8429,0.301,-0.3261,9.8506
0.0043,-0.0433,9.75,0.3525,0.261,10.0702,0.9365,-0.0038,9.6531,0.6688,-0.3162,9.6889,0.3602,-0.3733,9.636
0.0017,-0.1288,9.5467,0.2259,-0.0098,9.5239,1.0129,-0.0968,9.6163,0.7417,-0.6964,9.6911,0.0916,-0.4786,9.6181
-0.2219,-0.2377,9.4675,0.1809,-0.0562,9.4728,0.6517,-0.3543,9.5794,0.4162,-0.6945,9.5652,-0.1232,-0.708,9.5878
-0.3137,-0.2803,9.4008,0.0848,-0.1854,9.4775,0.777,-0.5063,9.2045,0.3656,-0.8884,9.6453,-0.1711,-0.8433,9.5016
-0.4488,-0.4172,9.2052,0.0967,-0.2653,9.5849,0.4682,-0.4965,9.2553,0.3183,-0.9406,9.3568,-0.2197,-0.8869,9.533
-0.723,-0.265,9.4145,-0.2594,-0.5421,9.4124,0.1869,-0.5781,9.5902,-0.1523,-1.0007,9.4862,-0.6283,-0.8107,9.3403
-0.5984,-0.334,9.3526,-0.1797,-0.4045,9.3562,0.2217,-0.7043,9.3675,-0.3502,-1.1244,9.1995,-0.7669,-0.8807,9.2909
-0.8494,-0.2168,9.2894,-0.2654,-0.2011,9.311,0.0836,-0.7288,9.2748,-0.2493,-1.0586,9.2824,-0.8379,-0.8823,9.3867
-0.9824,-0.3603,9.3092,-0.192,-0.0018,9.3455,-0.1745,-0.6134,9.3777,-0.6423,-0.9168,9.2856,-1.0381,-0.8028,9.304
-1.0841,-0.0735,9.3223,-0.4805,-0.145,9.2448,-0.0387,-0.534,9.3168,-0.5577,-0.8539,9.2824,-1.0992,-0.412,9.272
-0.8703,-0.0265,9.3858,-0.2506,0.1425,9.3708,-0.1616,-0.4164,9.2108,-0.7364,-0.8227,9.4745,-1.2523,-0.3616,9.2141
-0.9351,0.3861,9.4101,-0.4875,0.3938,9.3741,-0.1508,-0.2643,9.4014,-0.7763,-0.5586,9.5027,-1.0546,-0.1635,9.2674
-1.0646,0.5739,9.4304,-0.1958,0.393,9.4932,-0.2651,-0.2342,9.5045,-0.7673,-0.5748,9.4438,-1.0727,-0.1351,9.4782
-0.7679,0.5173,9.3047,-0.1691,0.4469,9.3988,-0.0556,0.0782,9.4348,-0.8684,-0.4,9.2962,-1.3003,0.2403,9.7115
-0.7886,0.7908,9.4349,-0.1289,0.7208,9.4846,-0.0288,0.151,9.5866,-0.7645,-0.0402,9.5463,-0.973,0.2795,9.4927
-0.7636,1.0021,9.5589,0.2254,0.6825,9.656,-0.0407,0.1208,9.5727,-0.7813,-0.0597,9.5217,-0.9705,0.4499,9.6187
-0.5063,1.196,9.4249,0.2336,0.8275,9.7324,-0.0668,0.343,9.6805,-0.6159,0.2291,9.5681,-0.7145,0.5837,9.7434
-0.0939,1.1896,9.916,0.3823,0.8286,9.7941,0.2673,0.2206,9.7457,-0.4348,0.2043,9.7348,-0.7982,0.5782,9.4374
0.1249,1.1376,9.7829,0.3423,0.6804,9.8395,0.2634,0.292,9.9,-0.4721,0.3748,9.8522,-0.5085,0.4736,9.7651
0.0996,1.1525,9.8372,0.6725,0.8541,9.951,0.4617,0.3023,9.7548,-0.1618,0.3221,9.9022,-0.2763,0.8378,9.8677
0.2447,1.1288,10.0233,0.7781,0.6788,9.9616,0.6003,0.3901,9.864,-0.1564,0.252,10.0786,-0.3505,0.7464,10.0509
0.4757,0.9926,9.9658,1.0609,0.4569,10.0615,0.5643,0.0322,10.0887,-0.0278,0.1287,9.9259,-0.2253,0.7038,10.0822
0.7693,0.8771,10.0318,1.0382,0.3926,10.0805,0.723,-0.047,10.3256,0.197,-0.0696,10.2275,0.1552,0.551,10.01
0.8079,0.7381,10.0985,1.2625,0.2138,10.1085,0.8122,-0.3778,10.1594,0.1161,0.0699,10.0806,-0.0138,0.5085,10.112
0.8971,0.5882,10.3248,1.152,-0.1642,10.2689,0.7384,-0.5955,10.3052,0.2599,-0.176,10.2721,0.3552,0.3786,10.1744
0.7393,0.3984,10.2695,1.1121,-0.3481,10.2106,0.8213,-0.7013,10.473,0.3459,-0.2618,10.1283,0.4234,0.242,10.1809
0.8162,0.1554,10.2496,1.1645,-0.3548,10.1403,0.6825,-0.6228,10.3778,0.3173,-0.5511,10.2904,0.3338,-0.0827,10.4104
0.954,-0.1032,10.3943,1.1465,-0.5966,10.3259,0.6374,-0.9444,10.3712,0.1401,-0.6322,10.199,0.4077,0.0165,10.1863
0.8651,-0.0893,10.4638,1.0644,-0.7242,10.2324,0.6159,-0.8155,10.3797,0.2359,-0.6769,10.3633,0.2243,-0.1325,10.1442
0.7174,-0.2143,10.1774,0.834,-0.8925,10.2763,0.1798,-1.0288,10.38,-0.0466,-0.6455,10.0846,0.1741,-0.4588,10.304
0.5283,-0.2746,10.3776,0.8119,-0.9318,10.3177,0.2695,-0.9704,10.2371,0.0108,-0.676,10.3223,0.2473,-0.2778,10.2164
0.6716,-0.2489,10.1633,0.6086,-0.8927,10.2559,0.0254,-1.247,10.3425,-0.2236,-0.6968,10.0745,0.0393,-0.2508,10.1865
0.4407,-0.4558,10.2942,0.4812,-0.8143,10.2751,0.0405,-0.9011,10.2024,-0.4678,-0.6637,10.2157,0.1201,-0.4104,10.1352
0.2848,-0.3907,10.0392,0.2998,-0.8371,10.1831,-0.2113,-0.8405,10.0348,-0.551,-0.4983,10.0093,-0.1876,-0.2017,10.1667
0.0723,-0.1545,10.0049,-0.024,-0.789,10.0706,-0.4882,-0.7644,9.9604,-0.7266,-0.2532,10.1278,-0.3876,-0.0603,9.962
-0.1692,-0.251,9.9662,0.0276,-0.706,10.0354,-0.5769,-0.5381,10.009,-0.619,-0.3271,9.9689,-0.4455,0.1088,10.0808
-0.112,0.0012,9.9412,-0.203,-0.4682,9.8298,-0.6581,-0.5276,9.936,-0.8859,-0.0281,10.1014,-0.5196,0.2738,9.9189
-0.2193,0.1848,9.891,-0.2896,-0.195,9.8416,-0.8845,-0.0211,9.8045,-0.8429,0.2489,9.8186,-0.6666,0.2977,9.7411
-0.0902,0.2355,9.709,-0.4816,-0.0569,9.5749,-0.8819,0.0225,9.7108,-1.0595,0.1979,9.6296,-0.5619,0.6021,9.8082
-0.4039,0.3658,9.6574,-0.4676,0.1826,9.6597,-0.8959,-0.0544,9.6262,-0.9986,0.5797,9.662,-0.6257,0.6847,9.7231
-0.1483,0.4003,9.6467,-0.4043,0.2546,9.6578,-0.9409,0.4238,9.5375,-0.8992,0.5906,9.635,-0.5529,0.8379,9.7383
-0.6585,0.3823,9.5946,-0.4216,0.5731,9.8882,-0.6935,0.4446,9.6436,-0.8251,0.7273,9.6953,-0.5113,0.6915,9.6152
-0.3157,0.6409,9.6616,-0.4051,0.4543,9.6475,-0.6785,0.5166,9.471,-0.8151,0.9457,9.6695,-0.5365,0.9614,9.8383
-0.1619,0.5857,9.3994,-0.3685,0.5665,9.5903,-0.6266,0.7154,9.3409,-0.6032,0.8053,9.6082,-0.4198,0.8129,9.7068
-0.1344,0.7092,9.7597,-0.2265,0.5344,9.5132,-0.7452,0.5859,9.6972,-0.5712,0.7253,9.5869,-0.3083,0.7228,9.5124
0.1695,0.8559,9.6138,-0.2687,0.3737,9.483,-0.4287,0.4614,9.3987,-0.5205,0.7245,9.6463,-0.1806,0.7607,9.5142
0.1445,0.3901,9.7816,-0.0624,0.3339,9.6439,-0.3515,0.4392,9.6086,-0.2212,0.4557,9.8006,0.03,0.5376,9.5818
0.1889,0.3683,9.6002,0.091,0.3083,9.6145,-0.2637,0.3971,9.696,-0.0732,0.4429,9.6253,0.1227,0.4945,9.7444
0.4915,0.0926,9.67,0.162,-0.1199,9.8741,-0.0649,0.1333,9.8354,0.1021,0.1801,9.637,0.3417,0.3342,9.5716
0.5472,0.0363,9.5946,0.5238,-0.1549,9.7364,0.1597,0.022,9.6672,0.1059,0.0949,9.7123,0.6916,0.2463,9.6869
0.5918,0.1153,9.8764,0.5126,-0.4125,9.8353,0.1945,-0.1624,9.9377,0.3803,0.0103,9.6011,0.7595,0.0048,9.7592
0.877,-0.3589,9.8598,0.655,-0.4722,9.8078,0.4989,-0.4304,9.7392,0.3923,-0.2295,10.029,0.6231,-0.1554,9.7504
0.9905,-0.4189,9.9116,0.7666,-0.5208,10.0486,0.6056,-0.5527,9.9841,0.558,-0.2797,9.9802,0.5462,-0.2137,10.1266
0.8925,-0.4062,9.8742,0.7481,-0.7282,10.046,0.6212,-0.6273,10.0242,0.4222,-0.5514,9.8444,0.7364,-0.3592,10.0077
0.7421,-0.6678,10.0453,0.6845,-0.8105,10.0778,0.6074,-0.4388,9.934,0.6017,-0.6547,9.9442,0.6158,-0.35,9.8642
0.7656,-0.5912,10.2222,0.6407,-0.6362,10.0281,0.4515,-0.6584,10.2236,0.5724,-0.7576,10.1864,0.5961,-0.6336,10.2503
0.6709,-0.6014,10.0777,0.6473,-0.6017,10.0961,0.5325,-0.8663,10.121,0.5473,-0.6564,10.1979,0.8142,-0.4152,10.1233
0.5923,-0.5836,10.1044,0.6347,-0.7489,10.3715,0.5807,-0.7909,9.9435,0.4234,-0.6954,10.3687,0.4793,-0.5916,10.2609
0.5112,-0.6661,10.3334,0.671,-0.7967,10.3108,0.2052,-0.879,10.274,0.2262,-0.4169,10.4104,0.4108,-0.4505,10.181
0.4881,-0.4407,10.4285,0.2751,-0.714,10.2893,-0.0799,-0.5306,10.2635,-0.002,-0.394,10.3067,0.1539,-0.3198,10.2536
0.3369,-0.5029,10.3087,0.2497,-0.3975,10.4903,0.1399,-0.2811,10.294,-0.2354,-0.2017,10.3094,0.2511,-0.2468,10.3344
0.1044,-0.0881,10.3319,0.2828,-0.092,10.0409,-0.1653,-0.1875,10.0836,-0.2966,0.0346,10.3839,0.0017,-0.0808,10.0741
-0.065,0.1333,10.349,-0.0336,0.0822,10.3059,-0.2473,-0.2956,10.1088,-0.3685,0.085,10.1797,-0.2068,0.1697,10.3026
-0.0018,0.155,10.3878,-0.139,-0.0503,10.22,-0.3398,0.2207,10.0672,-0.3228,0.2436,10.1247,-0.1295,0.2433,10.2611
-0.1964,0.5792,10.1583,-0.3068,0.2635,10.1239,-0.5733,0.1546,10.1509,-0.4226,0.3817,10.233,-0.4027,0.4251,10.1729
-0.2745,0.4732,10.0482,-0.3365,0.2391,10.2477,-0.4924,0.3177,10.0991,-0.694,0.4544,9.987,-0.4118,0.8517,10.2188
-0.2629,0.6475,9.8584,-0.4863,0.4346,10.0751,-0.7358,0.4515,9.9611,-0.6613,0.8036,9.9495,-0.6741,0.9095,9.815
-0.2746,0.6992,9.8192,-0.6332,0.4541,10.1666,-0.9006,0.5746,9.9261,-0.7388,0.8564,9.9678,-0.509,0.8869,9.921
-0.4385,0.6403,9.8425,-0.7456,0.4618,9.9586,-0.7641,0.6084,9.8409,-0.6062,0.768,9.9769,-0.7537,0.7395,9.8163
-0.3153,0.6239,9.7738,-0.5948,0.4986,9.8006,-0.7216,0.5588,9.8698,-0.7214,0.8925,10.1366,-0.6701,0.7547,9.7347
-0.3663,0.4597,9.5807,-0.731,0.409,9.7377,-0.8227,0.3668,9.8938,-0.6741,0.6539,9.7326,-0.5037,0.9107,9.8156
-0.3654,0.454,9.652,-0.3128,0.3159,9.884,-0.6277,0.4976,9.567,-0.5774,0.5617,9.8327,-0.3603,0.8153,9.7641
-0.2588,0.1367,9.4987,-0.2174,0.0812,9.8186,-0.3636,0.2041,9.4571,-0.5231,0.6065,9.5805,-0.273,0.5314,9.4747
0.0374,0.1745,9.5458,-0.3634,0.0403,9.8489,-0.5961,0.3189,9.7531,-0.2961,0.383,9.5148,-0.1152,0.2606,9.5047
0.0687,-0.212,9.7211,-0.2227,-0.0078,9.5875,-0.3455,-0.0375,9.6806,-0.3046,0.2243,9.5749,-0.1048,0.11,9.7687
0.101,-0.1193,9.5963,0.115,-0.3352,9.413,-0.2576,-0.2679,9.5793,-0.2982,0.0814,9.6833,0.1442,0.0963,9.4779
0.3359,-0.3765,9.3904,0.083,-0.4818,9.67,-0.1443,-0.3097,9.5442,0.1045,-0.1679,9.5826,0.2859,-0.0614,9.4443
0.5428,-0.3651,9.6561,0.2392,-0.4453,9.5528,0.0942,-0.5732,9.5814,0.0452,-0.5558,9.5504,0.2753,-0.2917,9.4443
0.6033,-0.624,9.5204,0.4954,-0.6716,9.4118,0.3428,-0.7868,9.693,0.1633,-0.4883,9.401,0.354,-0.3143,9.5045
0.5583,-0.9268,9.4789,0.4095,-0.6794,9.8108,0.5514,-0.7118,9.5801,0.4031,-0.3071,9.5063,0.4932,-0.5952,9.5788
0.6532,-0.6656,9.5779,0.6315,-0.9139,9.8166,0.4966,-0.6411,9.4935,0.3149,-0.5065,9.5145,0.6225,-0.5275,9.5773
0.8081,-0.6728,9.6406,0.6744,-0.8449,9.6941,0.7059,-0.8294,9.7724,0.5755,-0.5771,9.537,0.7726,-0.5792,9.6153
0.6398,-0.7586,9.7107,0.6524,-0.7196,9.712,0.4977,-0.4758,9.8006,0.68,-0.5042,9.6751,0.7515,-0.5977,9.7577
0.863,-0.6317,9.7936,0.6636,-0.7301,9.9829,0.4121,-0.673,9.7067,0.5493,-0.4134,9.9557,0.6102,-0.4712,9.6584
0.6628,-0.3057,9.8464,0.6485,-0.5187,9.7111,0.358,-0.3743,10.0187,0.5262,-0.3735,9.9358,0.6533,-0.4588,9.6841
0.7723,-0.3721,9.938,0.6311,-0.4899,9.8165,0.5107,-0.2381,9.7523,0.3041,-0.2552,9.9117,0.5479,-0.2444,9.8284
0.5965,-0.1058,10.1113,0.4403,-0.2344,9.8902,0.3583,-0.1498,9.9439,0.438,0.0321,9.9864,0.4111,0.0333,9.944
0.2868,0.0332,10.1424,0.2229,-0.306,10.1145,0.296,0.1575,10.2054,0.1483,-0.0049,10.0402,0.445,0.2079,9.9459
0.3839,0.2929,10.2241,0.3585,0.0681,10.2737,-0.0049,0.1569,10.1439,-0.0461,0.4675,10.112,0.3323,0.334,10.1812
0.1749,0.4348,10.1019,-0.0097,0.3538,10.1953,0.2565,0.3545,10.1303,-0.1063,0.4384,10.1013,0.1201,0.4073,10.2176
0.0351,0.5627,10.0826,0.064,0.3198,10.2527,-0.2053,0.4435,10.3433,-0.3499,0.5593,10.1962,-0.0658,0.4819,10.1953
0.0963,0.6485,10.1384,-0.0759,0.4713,10.2849,-0.3133,0.4552,10.3966,-0.3733,0.7833,10.2002,-0.302,0.5866,10.3672
-0.2043,0.5696,10.3206,-0.2615,0.3638,10.3982,-0.6428,0.7718,10.2203,-0.6336,0.7528,10.3066,-0.2281,0.9208,10.3409
-0.1784,0.6665,10.4343,-0.3789,0.4667,10.3499,-0.5111,0.6394,10.5707,-0.7929,0.7593,10.2585,-0.4455,0.8635,10.241
-0.3961,0.78,10.15,-0.674,0.3712,10.2498,-0.7482,0.5278,10.3776,-0.7832,0.7784,10.185,-0.4361,0.803,10.3146
-0.5849,0.517,10.2887,-0.5906,0.5635,10.4694,-0.8581,0.3528,10.2277,-0.7507,0.6852,10.2923,-0.5414,0.9427,10.2931
-0.2162,0.6698,10.2158,-0.7428,0.2965,10.3224,-0.8544,0.4965,10.1792,-0.8378,0.7635,10.1756,-0.5479,0.5519,10.3222
-0.3729,0.2057,10.2577,-0.5587,0.213,10.1698,-0.9615,0.1842,10.2935,-1.1485,0.3725,10.2192,-0.7514,0.4743,10.2953
-0.1337,0.1079,10.3198,-0.518,-0.1911,10.2841,-0.9105,0.2566,10.2038,-0.9717,0.3531,10.0663,-0.3435,0.4829,10.0385
-0.2738,-0.1145,10.218,-0.5978,-0.369,10.1616,-1.0143,0.0426,10.2452,-0.7334,0.2418,10.2699,-0.3076,0.3497,10.129
-0.2262,-0.0504,10.0964,-0.6723,-0.3903,9.9548,-0.9088,-0.2208,10.2143,-0.7225,0.1768,10.1732,-0.1915,-0.0454,10.1028
-0.0577,-0.3603,10.0061,-0.3361,-0.6809,10.0117,-0.5982,-0.27,9.9809,-0.5546,0.0455,9.9672,-0.2314,-0.1632,10.0073
0.247,-0.6184,9.9917,-0.4828,-0.8124,9.7783,-0.5588,-0.504,10.0815,-0.4793,0.0146,9.7718,0.1227,-0.2232,10.0029
0.0969,-0.7162,9.8793,-0.2165,-0.9202,9.9831,-0.5788,-0.6126,9.9807,-0.2265,-0.2733,9.883,0.1004,-0.1572,9.968
0.529,-0.7383,9.7276,-0.0437,-1.0879,9.927,-0.347,-0.6047,9.914,-0.0647,-0.3197,9.7532,0.5316,-0.4209,9.7054
0.5898,-0.8778,9.7092,0.0758,-1.0431,9.7954,-0.3876,-0.5187,9.71,0.3472,-0.2909,9.6925,0.508,-0.4237,9.6186
0.6743,-0.8792,9.7162,0.1913,-1.1051,9.5196,0.1155,-0.6036,9.8207,0.2307,-0.1917,9.7633,0.6671,-0.4478,9.6142
0.8998,-0.9685,9.5781,0.2126,-0.9377,9.6913,-0.1763,-0.5601,9.6932,0.3397,-0.3184,9.8866,0.9677,-0.3926,9.7417
0.8764,-0.975,9.6895,0.2608,-0.9351,9.6135,-0.1254,-0.1412,9.5862,0.4536,-0.1992,9.5615,0.9406,-0.2638,9.7101
0.9248,-0.6833,9.6129,0.2893,-0.8223,9.6117,0.1132,-0.2714,9.5885,0.5929,0.0516,9.7048,1.2898,-0.2399,9.4329
0.716,-0.5903,9.5589,0.2347,-0.6722,9.719,0.1144,-0.172,9.7326,0.7934,0.0557,9.5447,1.0351,-0.2382,9.4621
0.9834,-0.6264,9.8274,0.3149,-0.2616,9.7776,0.1612,0.1312,9.7357,0.6531,0.1808,9.5975,1.341,-0.0772,9.532
0.903,-0.1246,9.6996,0.3393,-0.338,9.6904,0.1456,0.2756,9.6689,0.7376,0.3646,9.6136,1.1192,-0.0272,9.5608
0.7226,-0.3385,9.5151,0.0896,-0.1478,9.6089,0.0671,0.576,9.5534,0.7294,0.6396,9.7743,1.3748,0.0505,9.5372
0.8305,-0.0272,9.7809,0.0204,-0.023,9.4317,0.0056,0.7283,9.6526,0.7384,0.9089,9.7647,1.0701,0.2465,9.6411
0.5006,-0.0225,9.7318,-0.1064,0.386,9.7389,0.1457,0.6636,9.8441,0.7316,0.8623,9.6863,0.9319,0.4862,9.589
0.4212,0.2553,9.6785,-0.2282,0.3449,9.6857,-0.1337,0.8914,9.6788,0.5524,1.059,9.6666,0.8929,0.3992,9.9117
0.2134,-0.0142,9.6503,-0.4103,0.4604,9.9231,-0.0766,1.2135,9.7624,0.3974,0.9939,9.7177,0.9776,0.767,9.8112
0.0182,0.2244,9.8562,-0.5353,0.4151,9.9307,-0.4298,1.0247,9.7964,0.3979,1.027,9.9814,0.6441,0.4329,9.7836
-0.1787,0.2129,9.8953,-0.9119,0.5035,9.7968,-0.2495,1.2207,9.8382,0.2343,0.9811,9.7419,0.208,0.3804,9.9045
-0.3608,0.0549,9.9948,-1.0495,0.5293,9.8871,-0.5629,0.9566,9.6628,0.2069,1.0945,9.8562,0.1925,0.4136,10.0054
-0.4373,-0.1468,9.8204,-0.9964,0.4362,9.9591,-0.7024,0.9188,9.9601,0.0699,0.8223,10.0969,0.2459,0.3306,9.7077
-0.6413,-0.1465,10.1298,-0.9855,0.1708,10.0894,-0.4775,0.7026,9.7847,-0.2126,0.7834,9.9942,-0.0858,0.1853,9.9623
-0.8829,-0.3527,10.0059,-1.1931,0.1387,9.9743,-0.7939,0.7539,9.901,-0.132,0.4769,10.0789,-0.2451,0.064,10.0161
-0.9031,-0.4921,9.849,-1.267,0.0208,10.0822,-0.7811,0.5817,9.9381,-0.0904,0.3639,9.9843,-0.2278,-0.4337,10.0686
-0.9186,-0.4595,9.9071,-1.2718,0.0304,9.9467,-0.7434,0.2622,10.0147,-0.1614,0.0255,9.9311,-0.2324,-0.3446,10.0982
-0.9046,-0.7494,10.0813,-1.0487,-0.2978,9.9743,-0.6105,0.2371,10.1184,-0.026,-0.1763,9.9952,-0.1959,-0.7137,10.0818
-0.8946,-1.0331,9.9219,-0.9005,-0.1863,9.9915,-0.5975,0.027,9.7972,0.065,-0.4467,10.1693,-0.2854,-0.6634,9.8204
-0.8017,-0.7604,10.0361,-0.9968,-0.4032,9.953,-0.4475,-0.1193,9.9334,0.0149,-0.4054,10.0254,-0.364,-0.8881,9.9495
-0.8744,-0.8949,9.994,-1.0403,-0.2751,9.9478,-0.5419,-0.2693,10.0247,0.0368,-0.5824,10.0056,-0.2997,-1.1158,9.8158
-0.7874,-0.9227,10.0329,-0.7096,-0.7009,9.86,0.0615,-0.2104,9.9393,0.2042,-0.6666,9.8266,-0.2003,-0.9819,9.8304
-0.5664,-0.7694,9.7036,-0.7614,-0.4192,9.8832,0.0228,-0.0959,9.8554,0.1181,-0.3987,9.9356,-0.0335,-1.0094,9.6753
-0.2179,-0.7543,9.8692,-0.3965,-0.4171,9.7727,0.0723,-0.3486,9.6607,0.4004,-0.7001,9.8527,0.0792,-1.0126,9.8371
-0.1884,-0.7864,9.6098,-0.2757,-0.3493,9.6846,0.3359,-0.2619,9.7026,0.3933,-0.6014,9.9816,0.2457,-1.0077,9.7665
-0.1287,-0.616,9.595,-0.1535,-0.1217,9.7473,0.3731,-0.0927,9.7303,0.7442,-0.6924,9.6692,0.2913,-0.7381,9.7496
-0.066,-0.2734,9.5123,0.1842,0.001,9.6479,0.643,-0.1759,9.7536,0.8169,-0.4875,9.6179,0.3178,-0.5207,9.41
0.1753,-0.441,9.5086,0.4681,0.1683,9.546,0.6721,0.1183,9.3482,0.7905,-0.2083,9.4921,0.6647,-0.49,9.6315
0.24,-0.2761,9.3248,0.4301,0.2971,9.4239,0.8709,0.2985,9.3383,1.0061,0.0146,9.3467,0.4657,-0.1425,9.3634
0.3613,0.1717,9.4239,0.3068,0.409,9.413,0.9426,0.6273,9.5247,0.9494,0.027,9.4914,0.6699,0.1508,9.314
0.2566,0.3404,9.4637,0.4364,0.7132,9.3366,0.7768,0.6848,9.4629,0.9143,0.2708,9.5162,0.4848,0.094,9.2918
0.4118,0.4952,9.4896,0.5366,0.3873,9.3585,0.9165,0.764,9.1679,0.8535,0.3271,9.3822,0.5349,0.1986,9.2637
0.3741,0.5278,9.2678,0.621,0.8951,9.3985,0.8261,0.774,9.3675,0.8277,0.5528,9.3347,0.6037,0.3338,9.4259
0.3961,0.592,9.5134,0.5024,0.8338,9.4519,0.8498,0.9256,9.3086,0.736,0.5115,9.2386,0.3927,0.5719,9.2679
0.1596,0.7307,9.4077,0.4898,0.8991,9.1945,0.5995,0.6163,9.2446,0.7808,0.6918,9.2073,0.4395,0.4186,9.3729
0.2199,0.6262,9.2906,0.2336,0.9143,9.3837,0.5498,0.9014,9.3381,0.5542,0.622,9.1968,0.1728,0.4953,9.211
0.1001,0.6478,9.4014,0.0297,0.8993,9.4237,0.5264,0.7418,9.6162,0.4024,0.5189,9.3058,0.1759,0.3109,9.3879
-0.2129,0.4426,9.3805,-0.0407,0.4309,9.4469,0.3962,0.6665,9.3021,0.2955,0.363,9.5039,0.0003,0.4298,9.4248
-0.2524,0.6014,9.7283,-0.14,0.4323,9.3874,0.1123,0.2186,9.5658,-0.0045,0.3054,9.3174,-0.0462,0.29,9.4236
-0.3627,0.2755,9.6109,-0.3535,0.4536,9.6035,0.0472,0.3535,9.4961,0.2139,0.082,9.2947,-0.3118,0.0953,9.5322
-0.2922,0.1878,9.5302,-0.4212,0.0971,9.6353,-0.2794,0.1272,9.5534,-0.1453,-0.0189,9.623,-0.54,-0.112,9.5431
-0.5993,-0.1026,9.5798,-0.4195,0.0725,9.5944,-0.2878,-0.1022,9.5833,-0.43,-0.3012,9.564,-0.5697,-0.2088,9.7404
-0.5454,-0.4655,9.8405,-0.4155,-0.0759,9.5722,-0.4039,-0.2635,9.6392,-0.5463,-0.3298,9.7374,-0.604,-0.3882,9.7305
-0.8434,-0.556,9.6689,-0.6795,-0.5023,9.8466,-0.6658,-0.4653,9.7895,-0.3421,-0.4974,9.6972,-0.8371,-0.4994,9.8094
-0.6383,-0.7667,9.8086,-0.6271,-0.4532,9.853,-0.5625,-0.4046,9.8572,-0.5959,-0.5934,9.9026,-0.5879,-0.6494,9.7817
-0.7964,-0.5403,9.9921,-0.7557,-0.4366,9.8114,-0.47,-0.5352,10.0261,-0.6883,-0.7251,9.9942,-0.7346,-0.754,9.758
-0.8487,-0.7738,9.9456,-0.6734,-0.5731,9.8759,-0.424,-0.5268,9.8814,-0.7025,-0.7015,10.1273,-0.6902,-0.9208,9.9712
-0.7471,-0.6643,10.036,-0.7066,-0.5003,9.9102,-0.5609,-0.5153,10.0454,-0.3406,-0.6502,10.1483,-0.6804,-0.7444,10.0018
-0.6348,-0.5759,9.9206,-0.5899,-0.5613,10.1144,-0.4177,-0.6044,10.0097,-0.3646,-0.6395,10.1525,-0.4027,-0.7512,10.1085
-0.6315,-0.6722,9.9927,-0.5275,-0.347,10.1379,-0.3019,-0.5346,10.1274,-0.3069,-0.4368,9.9496,-0.4068,-0.7702,10.0797
-0.4315,-0.7072,9.9551,-0.3117,-0.0602,10.0467,-0.0099,-0.0581,10.2093,-0.2616,-0.586,10.0861,-0.2001,-0.5515,10.0729
-0.2013,-0.3247,10.0168,-0.337,-0.1232,10.2297,0.1006,-0.1407,10.1005,0.0434,-0.1474,10.1377,-0.1289,-0.3958,10.1564
-0.0604,-0.0966,10.1581,-0.0121,0.0487,10.1445,0.1481,0.0843,9.9679,0.3156,-0.2603,10.0248,0.0414,-0.2933,10.0413
0.0212,-0.0562,9.9193,0.1533,0.2454,10.1205,0.4796,0.2483,10.0838,0.3091,0.0508,10.2108,0.1413,0.0553,9.9275
0.1792,0.2624,9.8327,0.3412,0.1567,9.9781,0.3514,0.4386,10.1042,0.558,0.1575,10.0481,0.1191,-0.1125,10.0718
0.2674,0.3848,9.956,0.2445,0.5238,9.9508,0.4976,0.527,10.0188,0.5621,0.3418,9.9091,0.1683,0.3068,9.9888
0.3542,0.4809,9.7776,0.5153,0.5064,9.8664,0.7567,0.6351,9.8651,0.5009,0.2679,9.8642,0.5908,0.1651,10.0347
0.3414,0.6684,9.8905,0.5257,0.921,9.8297,0.6737,0.6134,9.8194,0.7856,0.4014,9.9435,0.5292,0.2885,9.9009
0.3849,0.6677,9.7695,0.4696,0.7893,9.715,0.7753,0.8204,9.5191,0.4934,0.5789,9.7967,0.4744,0.5223,9.677
0.4582,0.6673,9.7229,0.7315,0.8941,9.7683,0.9628,0.7524,9.8569,0.7997,0.5839,9.6571,0.6689,0.5815,9.9247
0.467,0.4859,9.709,0.7234,0.7033,9.5801,0.8162,0.7719,9.6553,0.9527,0.4355,9.5494,0.4367,0.5164,9.6915
0.5775,0.6774,9.3828,0.5474,0.612,9.4874,0.8768,0.7749,9.5754,0.5928,0.6901,9.5848,0.2558,0.4004,9.6506
0.2856,0.4361,9.5366,0.5312,0.693,9.5222,0.8752,0.4971,9.3991,0.762,0.2888,9.4831,0.4938,0.1752,9.5473
0.3058,0.517,9.474,0.3866,0.4292,9.3689,0.3711,0.4866,9.3384,0.6899,0.3138,9.4404,0.285,0.245,9.4697
0.2283,0.3357,9.4498,0.1948,0.5183,9.478,0.7546,0.3055,9.4322,0.5949,0.0389,9.4013,0.1806,-0.0933,9.4346
-0.2208,0.1015,9.3742,0.0479,0.2755,9.2902,0.3908,0.2686,9.2548,0.3358,-0.0463,9.3555,-0.0175,-0.2687,9.2978
